hotspot_cluster,collision_count,center_lat,center_lon,fatal_count,serious_count,slight_count,avg_casualties,total_casualties,avg_speed_limit,pct_dark,pct_wet,pct_rural,avg_danger_score,lat_spread,lon_spread,fatality_rate,serious_rate,risk_score,risk_rank,risk_tier
1001,9,50.758294444444445,-1.92298,0,1,8,1.2222222222222223,11,31.11111111111111,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.003439999999997667,0.009130000000000082,0.0,0.1111111111111111,5.12,1902,Low
166,40,51.590244500000004,-1.770577,0,4,36,1.275,51,35.5,0.275,0.35,0.15,1.05,0.019419999999996662,0.030219999999999914,0.0,0.1,5.12,1903,Low
217,24,50.69860833333333,-1.2969641666666667,0,3,21,1.0833333333333333,26,28.75,0.20833333333333334,0.2916666666666667,0.0,0.6666666666666666,0.011470000000002756,0.03219000000000016,0.0,0.125,5.1,1904,Low
147,36,52.581002222222224,-2.0482536111111114,0,4,32,1.3611111111111112,49,33.05555555555556,0.3333333333333333,0.3055555555555556,0.0,0.8333333333333334,0.0247099999999989,0.02809000000000017,0.0,0.1111111111111111,5.02,1905,Low
1334,59,51.591139830508475,0.21646372881355933,0,7,52,1.3389830508474576,79,32.54237288135593,0.3728813559322034,0.22033898305084745,0.0,0.711864406779661,0.017240000000001032,0.03130999999999998,0.0,0.11864406779661017,5.01,1906,Low
1929,20,53.2384105,-0.507404,0,2,18,1.4,28,35.0,0.3,0.25,0.15,1.0,0.01143000000000427,0.01200000000000001,0.0,0.1,5.01,1907,Low
437,10,54.901933,-1.576479,0,1,9,1.4,14,32.0,0.3,0.2,0.2,1.0,0.01290000000000191,0.014539999999999997,0.0,0.1,5.01,1908,Low
58,6,52.59603166666667,-2.030495,0,1,5,1.6666666666666667,10,30.0,0.0,0.0,0.0,0.0,0.007449999999998624,0.010120000000000129,0.0,0.16666666666666666,5.0,1909,Low
1939,6,52.889941666666665,-0.08382166666666667,0,0,6,1.1666666666666667,7,56.666666666666664,0.3333333333333333,0.16666666666666666,1.0,2.5,0.001649999999997931,0.0015399999999999997,0.0,0.0,5.0,1910,Low
884,8,51.414875,-2.5950425,0,1,7,1.0,8,36.25,0.25,0.25,0.0,0.625,0.006330000000005498,0.006720000000000059,0.0,0.125,5.0,1911,Low
1380,8,52.55848125,-0.12755875,0,1,7,1.0,8,28.75,0.25,0.375,0.0,0.625,0.00455000000000183,0.009149999999999991,0.0,0.125,5.0,1912,Low
1964,6,53.26782166666666,-0.5035066666666667,0,0,6,1.1666666666666667,7,58.333333333333336,0.16666666666666666,0.3333333333333333,1.0,2.5,0.005670000000002062,0.003750000000000031,0.0,0.0,5.0,1913,Low
1701,8,51.95821,-0.2882275,0,1,7,1.0,8,30.0,0.25,0.25,0.125,0.625,0.009199999999999875,0.00659000000000004,0.0,0.125,5.0,1914,Low
1079,6,54.13607,-1.5260449999999999,0,1,5,1.3333333333333333,8,30.0,0.0,0.0,0.0,0.0,0.006080000000004304,0.010739999999999972,0.0,0.16666666666666666,5.0,1915,Low
950,6,50.119213333333335,-5.536269999999999,0,1,5,1.0,6,23.333333333333332,0.0,0.0,0.0,0.0,0.0040000000000048885,0.00775000000000059,0.0,0.16666666666666666,5.0,1916,Low
507,31,51.52340709677419,0.1661035483870968,0,2,29,1.2258064516129032,38,42.903225806451616,0.5161290322580645,0.2903225806451613,0.2903225806451613,1.5161290322580645,0.007939999999997838,0.033180000000000015,0.0,0.06451612903225806,4.98,1917,Low
121,34,51.62125058823529,-3.9482061764705882,0,4,30,1.4705882352941178,50,25.0,0.4117647058823529,0.2647058823529412,0.0,0.7058823529411765,0.019269999999998788,0.03110999999999997,0.0,0.11764705882352941,4.96,1918,Low
1476,11,50.78434909090909,0.2695309090909091,0,1,10,1.0909090909090908,12,30.0,0.45454545454545453,0.18181818181818182,0.2727272727272727,1.0909090909090908,0.009270000000000778,0.013290000000000024,0.0,0.09090909090909091,4.91,1919,Low
959,18,51.378832777777774,-2.141376666666667,0,2,16,1.3888888888888888,25,35.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.7777777777777778,0.01939999999999742,0.013119999999999798,0.0,0.1111111111111111,4.9,1920,Low
756,9,52.4153,-1.7798933333333333,0,1,8,1.2222222222222223,11,30.0,0.1111111111111111,0.4444444444444444,0.0,0.7777777777777778,0.007759999999997547,0.014210000000000056,0.0,0.1111111111111111,4.89,1921,Low
280,9,51.55797666666667,-1.8334244444444445,0,1,8,1.2222222222222223,11,30.0,0.2222222222222222,0.3333333333333333,0.0,0.7777777777777778,0.0025899999999978718,0.016160000000000174,0.0,0.1111111111111111,4.89,1922,Low
1624,9,51.28160111111111,-1.0721933333333333,0,1,8,1.2222222222222223,11,38.888888888888886,0.2222222222222222,0.3333333333333333,0.0,0.7777777777777778,0.007660000000001332,0.01546000000000003,0.0,0.1111111111111111,4.89,1923,Low
480,9,51.42416444444444,-0.8838588888888889,0,1,8,1.3333333333333333,12,35.55555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.00963000000000136,0.011419999999999986,0.0,0.1111111111111111,4.89,1924,Low
431,25,52.534156,-2.0878468,0,3,22,1.32,33,34.0,0.2,0.32,0.0,0.64,0.017780000000001905,0.019019999999999815,0.0,0.12,4.89,1925,Low
774,7,53.50466285714286,-2.324475714285714,0,1,6,1.0,7,32.857142857142854,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.007239999999995916,0.013789999999999747,0.0,0.14285714285714285,4.86,1926,Low
639,7,51.39268285714286,-0.74345,0,1,6,1.0,7,32.857142857142854,0.2857142857142857,0.0,0.0,0.2857142857142857,0.004939999999997724,0.006399999999999961,0.0,0.14285714285714285,4.86,1927,Low
982,7,52.01195857142857,-0.20453857142857143,0,0,7,2.142857142857143,15,51.42857142857143,0.2857142857142857,0.2857142857142857,1.0,2.4285714285714284,0.003530000000004918,0.009800000000000003,0.0,0.0,4.86,1928,Low
1075,7,54.48679857142857,-0.6187428571428571,0,1,6,1.1428571428571428,8,28.571428571428573,0.0,0.14285714285714285,0.0,0.2857142857142857,0.004629999999998802,0.015129999999999977,0.0,0.14285714285714285,4.86,1929,Low
338,7,55.02260571428571,-1.5362414285714288,0,1,6,1.2857142857142858,9,32.857142857142854,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.005110000000001946,0.005749999999999922,0.0,0.14285714285714285,4.86,1930,Low
2036,7,52.89216,-1.1467828571428573,0,1,6,1.1428571428571428,8,32.857142857142854,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0007299999999972329,0.008620000000000072,0.0,0.14285714285714285,4.86,1931,Low
1168,7,53.39293428571428,-1.51811,0,1,6,1.0,7,32.857142857142854,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0013599999999982515,0.013319999999999999,0.0,0.14285714285714285,4.86,1932,Low
1425,17,51.08004588235294,-4.058043529411765,0,2,15,1.1176470588235294,19,31.764705882352942,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.6470588235294118,0.012139999999995155,0.013560000000000016,0.0,0.11764705882352941,4.83,1933,Low
971,10,51.461778,-2.120019,0,1,9,1.1,11,31.0,0.2,0.4,0.1,0.9,0.008040000000001157,0.013539999999999885,0.0,0.1,4.81,1934,Low
35,134,53.96032395522388,-1.080364328358209,0,16,118,1.0298507462686568,138,29.253731343283583,0.27611940298507465,0.208955223880597,0.0,0.5746268656716418,0.03287999999999869,0.06555,0.0,0.11940298507462686,4.8,1935,Low
1440,5,50.918486,-3.355874,0,0,5,1.0,5,54.0,0.2,0.4,1.0,2.4,0.0032099999999957163,0.005009999999999959,0.0,0.0,4.8,1936,Low
1241,5,53.658766,-1.8637000000000001,0,0,5,1.8,9,64.0,0.4,0.4,0.6,2.4,0.004359999999998365,0.012779999999999792,0.0,0.0,4.8,1937,Low
1481,5,51.587064,0.56965,0,0,5,1.2,6,66.0,0.4,0.2,1.0,2.4,0.002220000000001221,0.005070000000000019,0.0,0.0,4.8,1938,Low
506,5,52.343706,-0.6533680000000001,0,0,5,1.2,6,48.0,0.4,0.2,1.0,2.4,0.0069000000000016826,0.008160000000000056,0.0,0.0,4.8,1939,Low
447,5,53.53455,-1.3584640000000001,0,0,5,1.2,6,36.0,1.0,0.4,0.6,2.4,0.002139999999997144,0.008869999999999933,0.0,0.0,4.8,1940,Low
1599,5,50.864038,-1.435308,0,0,5,1.2,6,54.0,0.4,0.2,1.0,2.4,0.004730000000002121,0.004970000000000141,0.0,0.0,4.8,1941,Low
978,5,51.514013999999996,-2.1222160000000003,0,0,5,1.2,6,62.0,0.2,0.4,1.0,2.4,0.007210000000000605,0.004189999999999916,0.0,0.0,4.8,1942,Low
1556,5,51.803242,0.9126000000000001,0,0,5,1.4,7,56.0,0.2,0.2,1.0,2.4,0.004609999999999559,0.006900000000000017,0.0,0.0,4.8,1943,Low
1680,47,51.71149723404255,-0.03470468085106383,0,5,42,1.297872340425532,61,36.170212765957444,0.19148936170212766,0.2765957446808511,0.1276595744680851,0.7872340425531915,0.03182999999999936,0.02783,0.0,0.10638297872340426,4.79,1944,Low
2233,8,52.358425,-1.29215,0,1,7,1.25,10,30.0,0.25,0.125,0.0,0.5,0.0031800000000004047,0.007199999999999873,0.0,0.125,4.75,1945,Low
298,8,51.605872500000004,-0.379795,0,1,7,1.375,11,27.5,0.25,0.25,0.0,0.5,0.010460000000001912,0.010429999999999995,0.0,0.125,4.75,1946,Low
883,8,51.4924,-2.5997775,0,1,7,1.0,8,25.0,0.25,0.125,0.0,0.5,0.006060000000005061,0.013440000000000119,0.0,0.125,4.75,1947,Low
2110,8,52.03207625,1.19947,0,1,7,1.125,9,30.0,0.125,0.375,0.0,0.5,0.004069999999998686,0.013390000000000013,0.0,0.125,4.75,1948,Low
421,31,50.413587096774194,-4.129074516129032,0,3,28,1.1612903225806452,36,34.193548387096776,0.3225806451612903,0.3548387096774194,0.03225806451612903,0.9032258064516129,0.014339999999997133,0.026669999999999305,0.0,0.0967741935483871,4.73,1949,Low
1082,47,51.131973191489365,-2.999071914893617,0,5,42,1.127659574468085,53,28.93617021276596,0.2978723404255319,0.2765957446808511,0.0,0.7446808510638298,0.015979999999998995,0.033660000000000245,0.0,0.10638297872340426,4.71,1950,Low
1732,6,51.700715,-0.44373833333333335,0,0,6,1.3333333333333333,8,60.0,0.16666666666666666,0.3333333333333333,1.0,2.3333333333333335,0.0007699999999957186,0.0020300000000000318,0.0,0.0,4.67,1951,Low
56,9,52.54747111111111,-2.0972677777777777,0,1,8,1.1111111111111112,10,33.333333333333336,0.1111111111111111,0.3333333333333333,0.0,0.6666666666666666,0.003830000000000666,0.013619999999999965,0.0,0.1111111111111111,4.67,1952,Low
1399,9,53.14889222222222,-1.3293722222222222,0,0,9,1.3333333333333333,12,60.0,0.3333333333333333,0.2222222222222222,1.0,2.3333333333333335,0.009039999999998827,0.00270999999999999,0.0,0.0,4.67,1953,Low
1367,6,52.22879833333334,-0.10358,0,0,6,1.0,6,51.666666666666664,0.5,0.3333333333333333,1.0,2.3333333333333335,0.001120000000000232,0.001130000000000006,0.0,0.0,4.67,1954,Low
2228,19,52.19195157894737,-1.7088463157894738,0,2,17,1.2105263157894737,23,28.94736842105263,0.2631578947368421,0.21052631578947367,0.10526315789473684,0.7368421052631579,0.013230000000000075,0.01974000000000009,0.0,0.10526315789473684,4.64,1955,Low
1033,89,51.62624831460674,-0.7586902247191012,0,9,80,1.146067415730337,102,33.258426966292134,0.2247191011235955,0.24719101123595505,0.0898876404494382,0.7752808988764045,0.029330000000001633,0.07332000000000005,0.0,0.10112359550561797,4.63,1956,Low
415,16,51.432294375,-0.96580125,0,2,14,1.1875,19,30.625,0.125,0.125,0.0625,0.4375,0.011499999999998067,0.01744000000000001,0.0,0.125,4.63,1957,Low
2015,13,53.10834769230769,-1.2449523076923077,0,1,12,1.0769230769230769,14,32.30769230769231,0.3076923076923077,0.38461538461538464,0.23076923076923078,1.1538461538461537,0.011159999999996728,0.01880000000000015,0.0,0.07692307692307693,4.62,1958,Low
42,10,54.54738,-3.5869659999999994,0,1,9,1.2,12,28.0,0.0,0.4,0.0,0.8,0.008549999999999613,0.007230000000000292,0.0,0.1,4.61,1959,Low
1935,10,53.187275,-0.598034,0,1,9,1.0,10,32.0,0.3,0.4,0.0,0.8,0.007789999999999964,0.01536000000000004,0.0,0.1,4.61,1960,Low
1650,10,50.912112,-1.304881,0,1,9,1.3,13,30.0,0.3,0.4,0.0,0.8,0.00465000000000515,0.016410000000000036,0.0,0.1,4.61,1961,Low
180,17,54.88842705882353,-1.4216664705882354,0,2,15,1.3529411764705883,23,31.764705882352942,0.17647058823529413,0.17647058823529413,0.0,0.5294117647058824,0.01326999999999856,0.022869999999999946,0.0,0.11764705882352941,4.6,1962,Low
915,7,53.261790000000005,-2.50213,0,1,6,1.0,7,28.571428571428573,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0024499999999960664,0.010419999999999874,0.0,0.14285714285714285,4.58,1963,Low
1737,7,51.68642857142857,-0.17126,0,0,7,1.5714285714285714,11,55.714285714285715,0.14285714285714285,0.42857142857142855,0.8571428571428571,2.2857142857142856,0.005899999999996908,0.006269999999999998,0.0,0.0,4.58,1964,Low
1312,7,51.37523857142857,0.04405857142857143,0,1,6,1.0,7,30.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0031000000000034333,0.0029899999999999996,0.0,0.14285714285714285,4.58,1965,Low
38,7,51.485698571428564,0.2907457142857143,0,1,6,1.4285714285714286,10,31.428571428571427,0.14285714285714285,0.0,0.0,0.14285714285714285,0.00753999999999877,0.014969999999999983,0.0,0.14285714285714285,4.58,1966,Low
1547,7,51.94392,0.6374971428571429,0,1,6,1.0,7,30.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0059800000000009845,0.008650000000000047,0.0,0.14285714285714285,4.58,1967,Low
388,14,51.441565000000004,-0.36345214285714283,0,2,12,1.2857142857142858,18,23.571428571428573,0.07142857142857142,0.0,0.0,0.14285714285714285,0.005539999999996326,0.007500000000000007,0.0,0.14285714285714285,4.58,1968,Low
442,7,54.85468714285714,-1.5761957142857141,0,1,6,1.1428571428571428,8,27.142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.008100000000005991,0.008559999999999901,0.0,0.14285714285714285,4.58,1969,Low
282,11,52.14694727272728,-0.4839663636363636,0,1,10,1.3636363636363635,15,34.54545454545455,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.9090909090909091,0.0054500000000032855,0.006670000000000009,0.0,0.09090909090909091,4.55,1970,Low
1572,11,51.876880909090914,-2.203760909090909,0,1,10,1.4545454545454546,16,37.27272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.9090909090909091,0.006369999999996878,0.016169999999999796,0.0,0.09090909090909091,4.55,1971,Low
1578,11,51.71560909090909,-1.965400909090909,0,1,10,1.4545454545454546,16,31.818181818181817,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.9090909090909091,0.004300000000000637,0.015459999999999807,0.0,0.09090909090909091,4.55,1972,Low
1941,28,52.78694178571429,-0.152225,0,3,25,1.3214285714285714,37,29.642857142857142,0.35714285714285715,0.21428571428571427,0.0,0.6428571428571429,0.020369999999999777,0.02071999999999999,0.0,0.10714285714285714,4.51,1973,Low
733,12,51.577045,-1.7324624999999998,0,1,11,1.1666666666666667,14,42.5,0.08333333333333333,0.25,0.5,1.0,0.007629999999998915,0.017670000000000075,0.0,0.08333333333333333,4.51,1974,Low
289,16,53.397371875,-2.56656875,0,2,14,1.0,16,30.625,0.0625,0.1875,0.0,0.375,0.007780000000003895,0.015660000000000007,0.0,0.125,4.51,1975,Low
1620,8,51.145922500000005,-0.9776875,0,1,7,1.0,8,30.0,0.25,0.125,0.0,0.375,0.006630000000001246,0.016330000000000067,0.0,0.125,4.5,1976,Low
1936,8,53.219915,-0.55754375,0,1,7,1.375,11,37.5,0.25,0.125,0.0,0.375,0.0038899999999983947,0.00378999999999996,0.0,0.125,4.5,1977,Low
413,8,50.359585,-4.084475,0,1,7,1.375,11,30.0,0.125,0.125,0.0,0.375,0.009549999999997283,0.011549999999999727,0.0,0.125,4.5,1978,Low
128,39,53.01264666666666,-2.2144153846153847,0,4,35,1.2564102564102564,49,32.82051282051282,0.2564102564102564,0.2564102564102564,0.05128205128205128,0.6923076923076923,0.022380000000005396,0.031489999999999796,0.0,0.10256410256410256,4.48,1979,Low
1544,9,51.58580111111111,0.60856,0,1,8,1.3333333333333333,12,30.0,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,0.009990000000001942,0.010809999999999986,0.0,0.1111111111111111,4.45,1980,Low
1239,9,53.67822777777778,-1.6670233333333333,0,1,8,1.2222222222222223,11,30.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.005200000000002092,0.02029000000000014,0.0,0.1111111111111111,4.45,1981,Low
2174,9,51.36647333333334,-0.4387566666666667,0,1,8,1.0,9,30.0,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.0038899999999983947,0.008869999999999989,0.0,0.1111111111111111,4.45,1982,Low
472,9,55.085502222222225,-1.5915877777777778,0,1,8,1.1111111111111112,10,27.77777777777778,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.005030000000004975,0.01719000000000004,0.0,0.1111111111111111,4.45,1983,Low
858,15,53.845868,-0.42854200000000003,0,2,13,1.2666666666666666,19,28.0,0.13333333333333333,0.06666666666666667,0.0,0.2,0.01269999999999527,0.018830000000000013,0.0,0.13333333333333333,4.41,1984,Low
1305,10,51.644152,-0.257174,0,1,9,1.0,10,32.0,0.0,0.1,0.5,0.7,0.0030199999999993565,0.012510000000000021,0.0,0.1,4.41,1985,Low
1529,10,51.701459,0.518325,0,0,10,1.4,14,60.0,0.3,0.1,1.0,2.2,0.012099999999996669,0.00546000000000002,0.0,0.0,4.41,1986,Low
1069,10,54.133225,-0.790743,0,1,9,1.1,11,29.0,0.2,0.3,0.0,0.7,0.0078099999999992065,0.018020000000000036,0.0,0.1,4.41,1987,Low
119,10,56.128373999999994,-3.1583069999999998,0,1,9,1.5,15,31.0,0.3,0.3,0.0,0.7,0.011830000000003338,0.016850000000000254,0.0,0.1,4.41,1988,Low
705,5,56.103649999999995,-3.337938,0,0,5,2.4,12,56.0,0.0,0.4,1.0,2.2,0.00418000000000518,0.007059999999999622,0.0,0.0,4.4,1989,Low
1468,5,50.864746000000004,0.02451,0,0,5,1.2,6,58.0,0.4,0.0,1.0,2.2,0.0007799999999988927,0.0006999999999999992,0.0,0.0,4.4,1990,Low
931,5,53.310832000000005,-2.708136,0,0,5,1.4,7,58.0,0.2,0.2,1.0,2.2,0.0066899999999989745,0.009260000000000268,0.0,0.0,4.4,1991,Low
1076,5,53.938216,-1.560804,0,0,5,2.0,10,60.0,0.2,0.0,1.0,2.2,5.000000000165983e-05,0.00019999999999997797,0.0,0.0,4.4,1992,Low
1985,5,52.579544,1.137932,0,0,5,1.4,7,42.0,0.4,0.6,0.6,2.2,0.0014900000000039881,0.007060000000000066,0.0,0.0,4.4,1993,Low
577,5,53.972818,-1.144906,0,0,5,1.0,5,42.0,0.4,0.4,1.0,2.2,0.0012499999999988631,0.008110000000000062,0.0,0.0,4.4,1994,Low
1197,16,52.550596875,-1.934009375,0,1,15,1.0625,17,41.875,0.3125,0.3125,0.125,1.25,0.015149999999998442,0.01645999999999992,0.0,0.0625,4.38,1995,Low
471,12,50.46432083333334,-3.5240725000000004,0,1,11,1.0833333333333333,13,28.333333333333332,0.4166666666666667,0.3333333333333333,0.0,0.9166666666666666,0.008600000000001273,0.005729999999999791,0.0,0.08333333333333333,4.34,1996,Low
354,12,51.68881833333333,-3.227990833333333,0,1,11,1.25,15,24.166666666666668,0.5,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.014040000000001385,0.010889999999999844,0.0,0.08333333333333333,4.34,1997,Low
1394,20,52.9742205,-1.307042,0,2,18,1.25,25,31.0,0.2,0.25,0.0,0.65,0.01853999999999445,0.01096000000000008,0.0,0.1,4.31,1998,Low
146,27,52.607144814814816,-2.1073796296296297,0,3,24,1.2962962962962963,35,29.62962962962963,0.07407407407407407,0.25925925925925924,0.0,0.48148148148148145,0.013339999999999463,0.02481,0.0,0.1111111111111111,4.31,1999,Low
467,7,51.60467857142857,-0.3399357142857143,0,1,6,1.2857142857142858,9,28.571428571428573,0.0,0.0,0.0,0.0,0.002879999999997551,0.0008499999999999619,0.0,0.14285714285714285,4.29,2000,Low
704,8,52.602217499999995,-1.919615,0,1,7,1.25,10,30.0,0.0,0.125,0.0,0.25,0.0052099999999981605,0.014180000000000081,0.0,0.125,4.25,2001,Low
454,8,53.43192875,-1.3812225,0,1,7,1.0,8,28.75,0.125,0.125,0.0,0.25,0.005349999999999966,0.011360000000000037,0.0,0.125,4.25,2002,Low
1723,9,51.79964222222222,-0.19476777777777776,0,1,8,1.2222222222222223,11,30.0,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.006410000000002469,0.014130000000000004,0.0,0.1111111111111111,4.23,2003,Low
1015,9,50.83964333333333,-1.8110566666666665,0,0,9,3.2222222222222223,29,52.22222222222222,0.3333333333333333,0.1111111111111111,1.0,2.111111111111111,0.006050000000001887,0.01924999999999999,0.0,0.0,4.23,2004,Low
591,9,53.341141111111114,-3.004573333333333,0,1,8,1.3333333333333333,12,30.0,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.005440000000000111,0.007130000000000081,0.0,0.1111111111111111,4.23,2005,Low
909,11,53.32718909090909,-2.2311554545454544,0,1,10,1.0,11,33.63636363636363,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.006219999999999004,0.014489999999999892,0.0,0.09090909090909091,4.19,2006,Low
2319,11,55.864712727272725,-4.158090909090909,0,1,10,1.4545454545454546,16,38.18181818181818,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.00824999999999676,0.021720000000000184,0.0,0.09090909090909091,4.19,2007,Low
1490,11,51.72238272727272,0.45206818181818176,0,1,10,1.3636363636363635,15,35.45454545454545,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.010169999999995127,0.005070000000000019,0.0,0.09090909090909091,4.19,2008,Low
144,12,54.9914675,-1.5305766666666667,0,1,11,1.0833333333333333,13,25.833333333333332,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,0.004980000000003315,0.02071999999999985,0.0,0.08333333333333333,4.17,2009,Low
